source,target,y,split
CHEMBL.COMPOUND:CHEMBL1200952,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL1201178,MONDO:0004994,0,test
CHEMBL.COMPOUND:CHEMBL1722,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL3544971,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL904,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL92161,MONDO:0004994,0,test
CHEMBL.COMPOUND:CHEMBL2106589,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL1711,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL641,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL1060,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL163,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL1200976,MONDO:0004994,0,test
CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0004994,0,val
CHEMBL.COMPOUND:CHEMBL729,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL449,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL1563,MONDO:0004994,0,test
CHEMBL.COMPOUND:CHEMBL517,MONDO:0004994,0,train
CHEMBL.COMPOUND:CHEMBL1201486,MONDO:0008334,0,train
CHEMBL.COMPOUND:CHEMBL1200337,MONDO:0008334,0,train
CHEMBL.COMPOUND:CHEMBL1535,MONDO:0008334,0,test
CHEMBL.COMPOUND:CHEMBL79,MONDO:0008334,0,test
CHEMBL.COMPOUND:CHEMBL76,MONDO:0008334,0,test
CHEMBL.COMPOUND:CHEMBL1472989,MONDO:0008334,0,train
CHEMBL.COMPOUND:CHEMBL2146126,MONDO:0008334,0,train
CHEMBL.COMPOUND:CHEMBL423,MONDO:0008334,0,val
CHEMBL.COMPOUND:CHEMBL24,MONDO:0008334,0,train
CHEMBL.COMPOUND:CHEMBL352705,MONDO:0008334,0,train
CHEMBL.COMPOUND:CHEMBL255014,MONDO:0008334,0,val
CHEMBL.COMPOUND:CHEMBL435,MONDO:0008334,0,val
CHEMBL.COMPOUND:CHEMBL1200813,MONDO:0008334,0,train
CHEMBL.COMPOUND:CHEMBL842,MONDO:0008334,0,train
CHEMBL.COMPOUND:CHEMBL637,MONDO:0019790,0,test
CHEMBL.COMPOUND:CHEMBL1200339,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1419,MONDO:0019790,0,test
CHEMBL.COMPOUND:CHEMBL1201082,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1200469,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL629,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1423,MONDO:0019790,0,test
CHEMBL.COMPOUND:CHEMBL1201756,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1201159,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL52440,MONDO:0019790,0,test
CHEMBL.COMPOUND:CHEMBL2360079,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL85,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL4297919,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL422,MONDO:0019790,0,val
CHEMBL.COMPOUND:CHEMBL829,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1201463,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1201052,MONDO:0019790,0,test
CHEMBL.COMPOUND:CHEMBL2008544,MONDO:0019790,0,test
CHEMBL.COMPOUND:CHEMBL3188993,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL570,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL86,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL3182402,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1113,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1108,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1201728,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1200322,MONDO:0019790,0,test
CHEMBL.COMPOUND:CHEMBL14376,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1621,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL479,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1200347,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1237021,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1697766,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1863570,MONDO:0019790,0,val
CHEMBL.COMPOUND:CHEMBL439849,MONDO:0019790,0,test
CHEMBL.COMPOUND:CHEMBL1448187,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1201,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1314751,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1709,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1112,MONDO:0019790,0,test
CHEMBL.COMPOUND:CHEMBL1201155,MONDO:0019790,0,test
CHEMBL.COMPOUND:CHEMBL567,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1201210,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1175,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1712,MONDO:0019790,0,val
CHEMBL.COMPOUND:CHEMBL71,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1764,MONDO:0019790,0,test
CHEMBL.COMPOUND:CHEMBL1712842,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL1200781,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL908,MONDO:0019790,0,val
CHEMBL.COMPOUND:CHEMBL814,MONDO:0019790,0,train
CHEMBL.COMPOUND:CHEMBL2107797,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1201591,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL67934,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1505,MONDO:0011122,0,val
CHEMBL.COMPOUND:CHEMBL1533,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1366933,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL129,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL483,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200469,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL691,MONDO:0011122,0,test
CHEMBL.COMPOUND:CHEMBL484,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1201165,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL629,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200761,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200601,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL103,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1201756,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200703,MONDO:0011122,0,test
CHEMBL.COMPOUND:CHEMBL1460,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1201151,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200624,MONDO:0011122,0,test
CHEMBL.COMPOUND:CHEMBL2360079,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL941,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL538973,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL877,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1445,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL85,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200554,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL52100,MONDO:0011122,0,val
CHEMBL.COMPOUND:CHEMBL829,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1201247,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL175691,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL991,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL2008544,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL3188993,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL411,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL661,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL570,MONDO:0011122,0,test
CHEMBL.COMPOUND:CHEMBL464,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL128,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1231574,MONDO:0011122,0,test
CHEMBL.COMPOUND:CHEMBL1200807,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1664,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL14376,MONDO:0011122,0,val
CHEMBL.COMPOUND:CHEMBL1509,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL979,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1621,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1201864,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1511,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200380,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL12952,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200347,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL185073,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL715,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1697766,MONDO:0011122,0,test
CHEMBL.COMPOUND:CHEMBL1200973,MONDO:0011122,0,test
CHEMBL.COMPOUND:CHEMBL1395,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1448187,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200934,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1279,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200335,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1510,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1314751,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1112,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL567,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1201210,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL885,MONDO:0011122,0,val
CHEMBL.COMPOUND:CHEMBL1170,MONDO:0011122,0,test
CHEMBL.COMPOUND:CHEMBL1531,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1712,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL223228,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL2136460,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200509,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1201309,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL71,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1764,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1712842,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL305242,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL2135534,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL547,MONDO:0011122,0,train
CHEMBL.COMPOUND:CHEMBL1200927,MESH:D006935,0,test
CHEMBL.COMPOUND:CHEMBL2062266,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL651,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1201535,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1718,MESH:D006935,0,val
CHEMBL.COMPOUND:CHEMBL560511,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1200339,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1457,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1200974,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL592,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL3301934,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1201483,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1201777,MESH:D006935,0,test
CHEMBL.COMPOUND:CHEMBL52440,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL811,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL113,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1200638,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1618018,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1201790,MESH:D006935,0,val
CHEMBL.COMPOUND:CHEMBL1201463,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1653,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL521,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL397705,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1201149,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1616,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL895,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1200794,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1200890,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1098,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1397202,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL2111164,MESH:D006935,0,test
CHEMBL.COMPOUND:CHEMBL13766,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL980,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1201659,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL511,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL1200851,MESH:D006935,0,val
CHEMBL.COMPOUND:CHEMBL1237055,MESH:D006935,0,train
CHEMBL.COMPOUND:CHEMBL2107797,MONDO:0001572,0,test
CHEMBL.COMPOUND:CHEMBL67934,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1533,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL691,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1201165,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1200761,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL103,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1200703,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1445,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL548,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL815,MONDO:0001572,0,test
CHEMBL.COMPOUND:CHEMBL411,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL2106240,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1231574,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1697792,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1509,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL979,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1201864,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1511,MONDO:0001572,0,test
CHEMBL.COMPOUND:CHEMBL1200973,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1395,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1200934,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1200335,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL2106514,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL2136460,MONDO:0001572,0,test
CHEMBL.COMPOUND:CHEMBL1018,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL305242,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL2135534,MONDO:0001572,0,train
CHEMBL.COMPOUND:CHEMBL1200963,MONDO:0020283,0,train
CHEMBL.COMPOUND:CHEMBL698,MONDO:0020283,0,val
CHEMBL.COMPOUND:CHEMBL1200799,MONDO:0020283,0,train
CHEMBL.COMPOUND:CHEMBL1201341,MONDO:0020283,0,train
CHEMBL.COMPOUND:CHEMBL182,MONDO:0020283,0,train
CHEMBL.COMPOUND:CHEMBL1200464,MONDO:0020283,0,test
CHEMBL.COMPOUND:CHEMBL1050,MONDO:0020283,0,test
CHEMBL.COMPOUND:CHEMBL1229517,MONDO:0020283,0,train
CHEMBL.COMPOUND:CHEMBL54126,MONDO:0004522,0,train
CHEMBL.COMPOUND:CHEMBL1482,MONDO:0004522,0,train
CHEMBL.COMPOUND:CHEMBL2311170,MONDO:0011068,0,val
CHEMBL.COMPOUND:CHEMBL1615439,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL1191,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL1201536,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL1200732,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL1693,MONDO:0011068,0,test
CHEMBL.COMPOUND:CHEMBL2106217,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL1200845,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL19,MONDO:0011068,0,test
CHEMBL.COMPOUND:CHEMBL24,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL1200595,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL585,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL134,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL17,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL255014,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL435,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL1574,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL20,MONDO:0011068,0,test
CHEMBL.COMPOUND:CHEMBL842,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL772,MONDO:0011068,0,train
CHEMBL.COMPOUND:CHEMBL2107797,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL1533,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL3138310,MONDO:0002691,0,val
CHEMBL.COMPOUND:CHEMBL691,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL103,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL1201151,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL1200624,MONDO:0002691,0,val
CHEMBL.COMPOUND:CHEMBL877,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL411,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL2106240,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL1200807,MONDO:0002691,0,test
CHEMBL.COMPOUND:CHEMBL1697792,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL1200848,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL1200436,MONDO:0002691,0,test
CHEMBL.COMPOUND:CHEMBL1395,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL1200934,MONDO:0002691,0,test
CHEMBL.COMPOUND:CHEMBL2106514,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL1531,MONDO:0002691,0,val
CHEMBL.COMPOUND:CHEMBL2136460,MONDO:0002691,0,test
CHEMBL.COMPOUND:CHEMBL1079742,MONDO:0002691,0,train
CHEMBL.COMPOUND:CHEMBL2135534,MONDO:0002691,0,val
CHEMBL.COMPOUND:CHEMBL1201244,MONDO:0005149,0,train
CHEMBL.COMPOUND:CHEMBL2311170,MONDO:0005149,0,train
CHEMBL.COMPOUND:CHEMBL1615439,MONDO:0005149,0,test
CHEMBL.COMPOUND:CHEMBL785,MONDO:0005149,0,train
CHEMBL.COMPOUND:CHEMBL1095292,MONDO:0005149,0,val
CHEMBL.COMPOUND:CHEMBL1693,MONDO:0005149,0,train
CHEMBL.COMPOUND:CHEMBL2106217,MONDO:0005149,0,train
CHEMBL.COMPOUND:CHEMBL1200595,MONDO:0005149,0,train
CHEMBL.COMPOUND:CHEMBL1530,MONDO:0005149,0,test
CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0005149,0,train
CHEMBL.COMPOUND:CHEMBL1574,MONDO:0005149,0,val
CHEMBL.COMPOUND:CHEMBL3545985,MONDO:0005149,0,train
CHEMBL.COMPOUND:CHEMBL2106480,MONDO:0004745,0,train
CHEMBL.COMPOUND:CHEMBL85,MONDO:0004745,0,train
CHEMBL.COMPOUND:CHEMBL1200798,MONDO:0004745,0,test
CHEMBL.COMPOUND:CHEMBL3989562,MONDO:0004745,0,train
CHEMBL.COMPOUND:CHEMBL1616,MONDO:0004745,0,train
CHEMBL.COMPOUND:CHEMBL3187985,MONDO:0004745,0,train
CHEMBL.COMPOUND:CHEMBL14376,MONDO:0004745,0,val
CHEMBL.COMPOUND:CHEMBL1621,MONDO:0004745,0,val
CHEMBL.COMPOUND:CHEMBL2108900,MONDO:0004745,0,train
CHEMBL.COMPOUND:CHEMBL641,MONDO:0004745,0,train
CHEMBL.COMPOUND:CHEMBL1200561,MONDO:0004745,0,train
CHEMBL.COMPOUND:CHEMBL1200914,MONDO:0004745,0,train
CHEMBL.COMPOUND:CHEMBL1200969,MONDO:0004745,0,train
CHEMBL.COMPOUND:CHEMBL1737,MONDO:0004745,0,train
CHEMBL.COMPOUND:CHEMBL1200879,MONDO:0001075,0,train
CHEMBL.COMPOUND:CHEMBL1466,MONDO:0001075,0,test
CHEMBL.COMPOUND:CHEMBL785,MONDO:0005406,0,train
CHEMBL.COMPOUND:CHEMBL513,MONDO:0010643,0,train
CHEMBL.COMPOUND:CHEMBL515,MONDO:0010643,0,val
CHEMBL.COMPOUND:CHEMBL1682,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1292,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL2062266,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL609,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1200764,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1201535,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1200955,MONDO:0004242,0,val
CHEMBL.COMPOUND:CHEMBL606,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL480,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1200339,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1457,MONDO:0004242,0,test
CHEMBL.COMPOUND:CHEMBL599,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1547,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL3989822,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL602,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL40,MONDO:0004242,0,val
CHEMBL.COMPOUND:CHEMBL79,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL509,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1201483,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL2252949,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL941,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL622,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1201124,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL2108444,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1200748,MONDO:0004242,0,test
CHEMBL.COMPOUND:CHEMBL113,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1421,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL571,MONDO:0004242,0,val
CHEMBL.COMPOUND:CHEMBL454,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL563,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL27577,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL215645,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL294199,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1201790,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL932,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1534,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL4303142,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1201463,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1201023,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1083385,MONDO:0004242,0,val
CHEMBL.COMPOUND:CHEMBL1678,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1653,MONDO:0004242,0,test
CHEMBL.COMPOUND:CHEMBL521,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL550348,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL2103736,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL128,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL108545,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1437585,MONDO:0004242,0,val
CHEMBL.COMPOUND:CHEMBL397705,MONDO:0004242,0,test
CHEMBL.COMPOUND:CHEMBL1200391,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1200572,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1070,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL154111,MONDO:0004242,0,val
CHEMBL.COMPOUND:CHEMBL186720,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL898,MONDO:0004242,0,val
CHEMBL.COMPOUND:CHEMBL139,MONDO:0004242,0,test
CHEMBL.COMPOUND:CHEMBL917,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL979,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL396416,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL541,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL12952,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL560739,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1200890,MONDO:0004242,0,test
CHEMBL.COMPOUND:CHEMBL2106119,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1355,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1717,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1071,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1144,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1201733,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1060,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL1200756,MONDO:0004242,0,test
CHEMBL.COMPOUND:CHEMBL1488393,MONDO:0004242,0,val
CHEMBL.COMPOUND:CHEMBL1397202,MONDO:0004242,0,test
CHEMBL.COMPOUND:CHEMBL953,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0004242,0,val
CHEMBL.COMPOUND:CHEMBL16073,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL6,MONDO:0004242,0,test
CHEMBL.COMPOUND:CHEMBL118,MONDO:0004242,0,train
CHEMBL.COMPOUND:CHEMBL191083,MONDO:0004242,0,train
